"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","nwspol","netusoft","netustm","ppltrst","pplfair","pplhlp","polintr","psppsgva","actrolga","psppipla","cptppola","trstprl","trstlgl","trstplc","trstplt","trstprt","trstep","trstun","vote","prtvtdat","prtvtebe","prtvtchr","prtvtccy","prtvtffi","prtvtffr","prtvgde1","prtvgde2","prtvtegr","prtvthhu","prtvteis","prtvteie","prtvteit","prtvclt1","prtvclt2","prtvclt3","prtvtinl","prtvtcno","prtvtfpl","prtvtept","prtvtbrs","prtvtesk","prtvtgsi","prtvtges","prtvtdse","prtvthch","prtvtdgb","contplt","donprty","badge","sgnptit","pbldmna","bctprd","pstplonl","volunfp","clsprty","prtcleat","prtclebe","prtclbhr","prtclccy","prtclgfi","prtclgfr","prtclgde","prtclegr","prtclihu","prtcleis","prtclfie","prtclfit","prtclclt","prtclhnl","prtclcno","prtcljpl","prtclgpt","prtclbrs","prtclesk","prtclgsi","prtcldse","prtclhch","prtcldgb","prtdgcl","lrscale","stflife","stfeco","stfgov","stfdem","stfedu","stfhlth","gincdif","freehms","hmsfmlsh","hmsacld","euftf","lrnobed","loylead","imsmetn","imdfetn","impcntr","imbgeco","imueclt","imwbcnt","happy","sclmeet","inprdsc","sclact","crmvct","aesfdrk","health","hlthhmp","atchctr","atcherp","rlgblg","rlgdnm","rlgblge","rlgdnme","rlgdgr","rlgatnd","pray","dscrgrp","dscrrce","dscrntn","dscrrlg","dscrlng","dscretn","dscrage","dscrgnd","dscrsex","dscrdsb","dscroth","dscrdk","dscrref","dscrnap","dscrna","ctzcntr","brncntr","cntbrthd","livecnta","lnghom1","lnghom2","feethngr","facntr","fbrncntc","mocntr","mbrncntc","ccnthum","ccrdprs","wrclmch","vteurmmb","vteubcmb","ipcrtiva","impricha","ipeqopta","ipshabta","impsafea","impdiffa","ipfrulea","ipudrsta","ipmodsta","ipgdtima","impfreea","iphlppla","ipsucesa","ipstrgva","ipadvnta","ipbhprpa","iprspota","iplylfra","impenva","imptrada","impfuna","prob","stratum","psu"
"ESS11e02",11,"2.0","20.11.2024",55449,"SK",1.1110779,1.1296822,0.3159043,0.35687146,0,5,360,8,6,6,4,3,2,1,1,0,6,9,5,6,8,8,3,,,,,,,,,,,,,,,,,,,,,,66,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,66,,,,,6,5,10,6,6,1,0,7,1,2,4,3,88,1,4,2,3,3,88,7,5,10,7,3,4,2,2,2,3,0,10,1,4,6,66,0,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HUN","SLO",1,1,"6666",1,"6666",1,0,1,88,,1,6,4,1,1,4,6,5,2,3,4,2,3,2,3,2,2,2,3,3,3,0.00068342354,1400,20136
"ESS11e02",11,"2.0","20.11.2024",55452,"SK",0.74805653,1.002894,0.3159043,0.31681854,100,5,150,4,5,2,2,2,3,2,3,7,8,7,3,5,8,8,1,,,,,,,,,,,,,,,,,,,,,,6,,,,,,1,1,1,1,2,2,2,2,1,,,,,,,,,,,,,,,,,,,6,,,,,1,8,8,2,0,2,3,3,1,2,4,3,4,4,4,2,2,2,5,5,5,8,6,4,4,2,2,2,3,7,8,1,1,6,66,5,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SLO","000",1,1,"6666",1,"6666",3,5,3,1,,1,3,2,2,2,2,4,3,3,4,2,3,3,3,4,3,3,3,3,3,3,0.0010150794,1419,20342
"ESS11e02",11,"2.0","20.11.2024",55458,"SK",0.8556944,0.46042106,0.3159043,0.145449,90,1,6666,3,2,4,3,2,2,2,1,7,7,5,5,7,5,5,1,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,2,2,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,2,,,,,2,1,8,7,8,9,8,7,1,5,1,5,4,1,2,3,3,3,4,6,7,7,5,0,1,2,2,4,3,9,7,1,1,6,66,10,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SLO","000",1,1,"6666",1,"6666",5,2,5,55,,1,2,2,2,3,3,2,3,3,3,3,3,3,3,4,2,3,3,3,3,1,0.0008873925,1404,20188
"ESS11e02",11,"2.0","20.11.2024",55510,"SK",1.1093258,0.89143944,0.3159043,0.28160957,10,5,20,2,2,3,2,2,2,2,1,2,7,8,2,2,9,9,1,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,2,1,1,2,1,2,2,1,,,,,,,,,,,,,,,,,,,2,,,,,2,1,9,3,5,5,3,7,2,1,2,5,0,2,2,2,2,2,5,2,5,9,5,1,2,2,2,1,3,10,10,1,1,6,66,7,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SLO","000",1,1,"6666",1,"6666",3,6,4,1,,3,3,1,4,1,3,2,2,2,3,2,2,3,1,3,1,2,2,2,2,4,0.00068450294,1423,20386
"ESS11e02",11,"2.0","20.11.2024",55561,"SK",1.0851468,0.8332479,0.3159043,0.2632266,30,5,720,2,8,2,1,5,2,2,1,0,7,10,0,8,8,9,1,,,,,,,,,,,,,,,,,,,,,,7,,,,,,2,2,2,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,6,,,,,2,3,10,0,0,3,1,88,1,1,5,8,10,2,3,2,2,2,7,88,5,10,6,2,3,2,2,1,3,10,5,2,66,2,66,10,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SLO","000",1,1,"6666",1,"6666",4,5,3,1,,3,3,1,2,2,2,5,2,2,4,2,3,4,1,4,1,4,3,3,4,2,0.00069975486,1400,20147
"ESS11e02",11,"2.0","20.11.2024",55567,"SK",0.5546629,1.0147387,0.3159043,0.3205603,59,5,140,5,7,6,2,3,2,3,1,5,4,5,4,4,4,5,1,,,,,,,,,,,,,,,,,,,,,,6,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,66,,,,,6,6,6,5,4,4,3,4,2,2,4,3,4,2,2,2,2,2,3,7,5,5,6,2,2,2,2,2,3,7,6,2,66,2,66,3,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"ENG","000",1,1,"6666",1,"6666",3,4,3,1,,3,5,2,2,2,3,3,2,1,3,2,2,3,2,3,2,2,2,2,3,3,0.0013690059,1423,20384
"ESS11e02",11,"2.0","20.11.2024",55591,"SK",0.5425734,0.24471523,0.3159043,0.07730659,738,4,195,1,0,0,3,3,3,1,1,5,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,66,,,,,6,5,4,0,4,1,4,0,2,3,5,3,0,3,3,2,2,4,0,0,0,4,2,0,1,2,3,3,2,5,0,1,1,6,66,5,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SLO","000",1,1,"6666",1,"6666",3,1,2,33,,2,4,1,4,2,2,1,3,2,4,3,4,4,1,4,2,6,3,3,2,3,0.0013995097,1400,20147
"ESS11e02",11,"2.0","20.11.2024",55634,"SK",0.5833938,0.26412556,0.3159043,0.0834384,1170,1,6666,5,5,5,3,2,1,2,1,1,3,3,1,2,5,5,1,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,66,,,,,6,2,7,3,2,3,4,3,2,3,3,3,7,2,2,2,2,2,4,3,4,7,6,1,3,2,3,3,3,7,5,1,1,6,66,7,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SLO","000",1,1,"6666",1,"6666",3,3,3,1,,5,5,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,0.0013015851,1394,20047
"ESS11e02",11,"2.0","20.11.2024",55651,"SK",0.60198987,0.9083438,0.3159043,0.28694972,110,5,140,1,2,3,2,2,1,2,1,1,1,2,2,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,5,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,66,,,,,6,9,6,2,3,1,3,0,2,2,3,4,1,2,2,2,3,3,1,1,0,8,5,2,3,2,4,2,3,9,8,1,1,6,66,8,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SLO","000",1,1,"6666",1,"6666",3,7,4,1,,1,1,2,1,1,2,2,3,2,2,1,3,3,3,2,3,1,2,2,1,3,0.0012613779,1411,20263
"ESS11e02",11,"2.0","20.11.2024",55684,"SK",0.6511623,0.6043643,0.3159043,0.19092128,8888,5,410,2,88,4,4,1,1,1,1,3,7,9,88,88,2,3,8,,,,,,,,,,,,,,,,,,,,,,66,,,,,,2,2,2,2,2,2,1,2,2,,,,,,,,,,,,,,,,,,,66,,,,,6,88,10,8,7,5,5,3,3,8,2,4,6,3,4,3,3,4,1,3,3,9,6,4,3,2,2,1,3,5,6,2,66,8,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SLO","000",8,1,"6666",1,"6666",55,66,6,55,,2,3,3,4,3,2,4,4,4,2,3,3,3,3,2,4,3,2,3,4,2,0.0011661252,1396,20089
"ESS11e02",11,"2.0","20.11.2024",55705,"SK",1.0621675,0.69112235,0.3159043,0.21832852,238,3,6666,3,8,4,2,2,1,1,1,2,3,5,1,4,0,5,1,,,,,,,,,,,,,,,,,,,,,,3,,,,,,2,2,2,1,2,2,2,2,1,,,,,,,,,,,,,,,,,,,4,,,,,1,3,3,4,4,3,2,0,1,3,5,3,6,1,3,3,4,4,0,0,1,8,7,2,2,2,3,2,3,8,3,1,1,6,66,5,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SLO","000",1,1,"6666",1,"6666",4,4,3,2,,3,3,3,2,1,3,3,2,1,2,1,2,2,2,6,1,2,1,1,1,3,0.0007148935,1396,20074
"ESS11e02",11,"2.0","20.11.2024",55748,"SK",1.095379,0.7127312,0.3159043,0.22515485,0,5,8888,5,6,4,3,1,1,1,1,88,88,8,4,4,88,88,1,,,,,,,,,,,,,,,,,,,,,,3,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,66,,,,,6,88,9,88,88,8,7,6,4,1,5,2,88,4,4,2,3,3,4,88,4,8,4,2,3,2,3,1,3,7,6,1,1,6,66,5,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SLO","000",1,1,"6666",1,"6666",2,3,3,1,,1,3,3,1,88,1,1,88,5,1,1,88,1,88,2,88,1,3,3,5,2,0.0006932183,1395,20063
"ESS11e02",11,"2.0","20.11.2024",55802,"SK",1.3127816,0.59434915,0.3159043,0.18775745,80,5,140,8,8,7,1,1,1,1,1,7,5,7,5,6,6,8,1,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,66,,,,,6,2,9,6,6,2,7,1,1,5,1,5,8,1,1,4,4,4,0,0,0,8,2,1,1,2,1,2,3,10,2,1,1,6,66,10,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SLO","000",1,1,"6666",1,"6666",5,10,5,1,,4,5,3,5,4,3,2,1,1,6,6,1,5,1,5,1,2,3,4,3,4,0.0005784182,1401,20148
"ESS11e02",11,"2.0","20.11.2024",55812,"SK",0.6123648,0.39844847,0.3159043,0.12587158,180,4,120,4,5,6,2,2,2,1,2,7,4,7,7,7,7,8,1,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,2,2,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,4,,,,,2,3,7,4,7,7,7,3,2,2,3,4,5,2,2,3,3,4,4,5,5,7,4,2,3,2,2,2,3,7,4,1,1,6,66,6,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SLO","HUN",1,1,"6666",1,"6666",3,3,3,1,,2,3,2,2,2,2,2,2,3,2,2,1,3,2,4,3,2,1,2,2,3,0.0012400071,1400,20143
"ESS11e02",11,"2.0","20.11.2024",55824,"SK",1.9248632,0.86816615,0.3159043,0.27425742,90,5,405,4,6,5,3,3,2,3,1,3,5,3,6,3,5,3,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,66,,,,,6,5,6,6,4,6,4,3,2,4,2,4,6,2,2,1,2,2,0,0,2,7,6,3,2,1,3,3,2,6,6,1,4,6,66,7,5,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"6666",6666,"SLO","HUN",2,1,"6666",1,"6666",3,6,3,2,,3,3,1,3,6,4,3,4,3,3,4,2,3,3,4,2,4,5,4,3,4,0.00039448868,1426,20004
"ESS11e02",11,"2.0","20.11.2024",55851,"SK",0.5320987,0.24090226,0.3159043,0.07610206,110,1,6666,7,8,7,2,1,2,2,1,5,5,2,5,5,2,8,1,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,66,,,,,6,7,7,8,7,8,5,0,1,5,1,5,0,1,1,4,4,4,0,0,0,5,2,0,2,2,1,2,2,8,2,1,1,6,66,8,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SLO","000",1,1,"6666",1,"6666",4,5,3,1,,5,6,2,3,4,3,2,6,1,5,1,5,4,3,4,3,2,3,2,1,2,0.0014270599,1399,20134
"ESS11e02",11,"2.0","20.11.2024",55871,"SK",1.676302,2.1282659,0.3159043,0.67232835,125,4,365,0,0,0,1,1,4,2,2,2,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,2,2,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,2,,,,,1,5,4,3,2,88,88,2,1,2,3,3,0,2,3,3,3,3,0,0,0,4,2,0,1,2,2,3,3,9,0,1,1,6,66,6,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SLO","000",1,1,"6666",1,"6666",4,0,3,44,,6,3,1,1,1,2,2,3,3,5,1,3,4,1,6,5,3,3,3,2,3,0.0004529833,1397,20102
"ESS11e02",11,"2.0","20.11.2024",55872,"SK",1.2831632,1.0272323,0.3159043,0.3245071,60,3,6666,6,6,5,3,2,5,4,3,7,6,7,6,6,8,8,1,,,,,,,,,,,,,,,,,,,,,,8,,,,,,1,2,2,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,8,,,,,2,6,9,6,7,7,5,6,2,4,2,4,6,2,2,2,2,2,7,5,5,8,6,4,3,2,2,3,3,9,9,1,1,6,66,8,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SLO","000",1,1,"6666",2,"PL",3,8,4,1,,1,4,2,2,1,1,1,2,3,4,2,2,5,1,5,2,3,2,2,2,2,0.00059176947,1420,20365
"ESS11e02",11,"2.0","20.11.2024",55904,"SK",1.2476603,0.5627286,0.3159043,0.17776838,45,1,6666,3,5,4,3,1,1,1,1,4,3,4,4,4,1,1,1,,,,,,,,,,,,,,,,,,,,,,77,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,66,,,,,6,3,3,2,3,4,4,4,2,2,4,5,2,2,2,2,3,3,2,2,3,4,3,1,3,2,8,3,3,8,6,2,66,2,66,77,7,77,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SLO","000",1,1,"6666",1,"6666",3,2,3,88,,3,4,3,4,2,3,3,2,3,3,3,3,4,2,4,2,3,3,2,3,3,0.00060860865,1426,20010
"ESS11e02",11,"2.0","20.11.2024",55905,"SK",2.2886193,1.0361487,0.3159043,0.32732382,0,5,140,10,10,10,4,2,1,1,1,10,10,10,10,10,10,10,2,,,,,,,,,,,,,,,,,,,,,,66,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,66,,,,,6,88,7,0,6,10,10,0,1,4,5,5,0,1,4,4,4,4,0,0,0,5,3,2,2,2,2,4,1,0,0,1,1,6,66,5,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HUN","000",1,1,"6666",1,"6666",1,0,2,1,,2,4,2,4,5,4,4,6,1,3,3,3,5,5,2,2,3,3,3,1,1,0.00033178815,1399,20129
"ESS11e02",11,"2.0","20.11.2024",55927,"SK",0.494883,0.22405319,0.3159043,0.07077937,60,1,6666,1,3,3,2,3,3,3,1,2,2,3,0,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,8,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,66,,,,,6,88,4,2,2,2,88,0,2,5,1,5,0,3,2,1,1,1,4,6,3,5,7,1,1,2,3,4,1,10,9,1,1,6,66,10,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SLO","000",1,1,"6666",1,"6666",3,6,3,1,,4,3,5,3,4,4,2,2,2,2,3,3,3,2,5,2,3,3,2,1,4,0.0015343763,1426,20015
"ESS11e02",11,"2.0","20.11.2024",55930,"SK",0.60198987,0.32391086,0.3159043,0.102324836,150,1,6666,2,1,0,3,1,1,1,1,2,1,0,2,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,8,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,66,,,,,6,5,3,5,2,1,5,1,2,2,3,4,0,2,2,2,3,4,5,2,1,3,4,2,1,2,4,3,3,7,5,1,2,6,66,10,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HUN","000",1,1,"6666",1,"6666",3,6,3,2,,4,5,2,5,1,6,2,4,1,4,2,3,6,2,6,2,5,1,3,1,6,0.0012613779,1411,20264
"ESS11e02",11,"2.0","20.11.2024",55943,"SK",0.55466306,0.640582,0.3159043,0.20236261,60,5,180,1,2,0,3,3,2,5,1,2,3,2,5,2,4,0,1,,,,,,,,,,,,,,,,,,,,,,88,,,,,,2,2,2,1,2,2,2,2,1,,,,,,,,,,,,,,,,,,,4,,,,,2,3,9,2,2,3,5,5,1,3,3,3,3,1,2,3,3,3,5,5,4,9,7,2,2,2,2,3,3,10,10,1,1,6,66,9,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SLO","000",2,1,"6666",1,"6666",3,0,4,33,,3,3,1,2,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,3,4,0.0013690054,1423,20382
"ESS11e02",11,"2.0","20.11.2024",55959,"SK",1.3308876,1.2352403,0.3159043,0.39021772,130,5,330,3,4,4,2,2,2,2,1,1,2,4,4,4,4,4,1,,,,,,,,,,,,,,,,,,,,,,77,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,66,,,,,6,5,3,2,5,4,6,5,2,2,8,4,2,2,3,3,3,3,2,2,2,5,3,2,3,2,2,2,3,8,5,1,1,6,66,8,3,77,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SLO","000",1,1,"6666",1,"6666",3,5,2,1,,2,3,2,2,1,2,2,3,2,3,2,2,2,3,4,2,2,3,1,2,3,0.00057054916,1426,20009
"ESS11e02",11,"2.0","20.11.2024",55960,"SK",0.9153103,1.0570952,0.3159043,0.33394092,150,4,20,6,7,7,2,1,1,2,1,6,9,6,5,6,7,88,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,66,,,,,6,5,9,6,6,8,9,7,1,1,8,2,0,2,2,2,3,2,8,10,4,9,4,1,2,2,2,3,3,10,8,1,1,6,66,10,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SLO","000",1,1,"6666",1,"6666",2,10,4,88,,4,3,2,2,2,2,2,2,3,4,3,3,5,1,6,2,2,2,2,2,4,0.0008295949,1415,20305
"ESS11e02",11,"2.0","20.11.2024",55968,"SK",1.5166218,1.1728075,0.3159043,0.37049493,30,5,30,8,7,4,3,1,1,1,1,7,10,10,4,4,6,8,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,66,,,,,6,5,7,4,3,6,6,5,1,3,2,4,5,2,5,2,3,4,4,7,4,7,6,1,2,2,3,2,3,8,7,1,1,6,66,9,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SLO","000",1,1,"6666",1,"6666",4,6,4,1,,1,4,3,2,2,2,2,3,4,3,2,3,2,2,4,2,3,3,3,1,4,0.0005006764,1405,20191
"ESS11e02",11,"2.0","20.11.2024",55970,"SK",1.2086954,0.7864643,0.3159043,0.24844745,120,5,300,0,1,2,2,3,3,3,2,1,3,3,3,4,5,2,1,,,,,,,,,,,,,,,,,,,,,,4,,,,,,2,2,2,1,1,1,1,2,1,,,,,,,,,,,,,,,,,,,4,,,,,2,5,4,4,3,2,6,7,2,2,4,2,3,2,2,3,3,3,2,3,3,4,3,2,2,2,4,3,2,4,5,2,66,2,66,5,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SLO","000",1,1,"6666",1,"6666",2,5,3,2,,4,5,5,2,4,4,4,3,2,4,4,3,5,1,5,2,2,2,2,2,4,0.00062822836,1425,19997
"ESS11e02",11,"2.0","20.11.2024",55972,"SK",1.3023247,1.6534559,0.3159043,0.5223338,120,4,480,7,6,5,1,3,4,3,3,8,7,9,7,5,7,9,1,,,,,,,,,,,,,,,,,,,,,,5,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,66,,,,,6,6,8,8,7,8,7,0,3,1,5,1,10,3,2,1,2,1,6,7,6,10,3,3,2,2,2,1,3,9,9,2,66,2,66,5,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SLO","000",1,1,"6666",1,"6666",3,7,4,1,,3,3,1,3,2,2,6,3,4,3,2,2,3,1,3,4,5,3,2,3,2,0.0005830626,1396,20088
"ESS11e02",11,"2.0","20.11.2024",56016,"SK",0.6511623,0.8267279,0.3159043,0.2611669,60,3,6666,6,7,6,3,1,2,2,1,0,0,1,1,0,4,8,2,,,,,,,,,,,,,,,,,,,,,,66,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,66,,,,,6,10,4,4,5,6,3,3,2,2,3,2,4,2,1,2,2,2,7,7,7,5,3,3,3,2,2,3,1,4,6,2,66,2,66,0,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SLO","000",1,1,"6666",1,"6666",3,5,3,1,,2,3,3,2,3,3,2,2,4,3,4,3,4,2,4,2,2,3,2,2,2,0.0011661252,1396,20088
"ESS11e02",11,"2.0","20.11.2024",56029,"SK",0.60198987,0.32391086,0.3159043,0.102324836,90,5,150,1,1,0,2,2,2,2,1,1,2,1,2,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,6,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,66,,,,,6,3,4,3,2,1,3,2,2,3,4,4,3,2,2,2,3,4,1,1,1,4,4,2,2,2,4,3,2,7,8,1,1,6,66,9,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SLO","000",2,1,"6666",1,"6666",4,7,4,1,,3,4,2,3,1,2,3,5,1,4,1,2,4,1,6,4,2,1,2,1,4,0.0012613779,1411,20264
"ESS11e02",11,"2.0","20.11.2024",56035,"SK",0.2862248,0.4821481,0.3159043,0.15231267,90,1,6666,5,6,3,3,1,2,1,1,2,2,4,1,2,4,5,1,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,66,,,,,6,2,3,3,3,3,2,1,2,3,4,4,3,3,4,2,2,2,3,3,5,8,6,3,4,2,4,1,3,3,4,1,1,6,66,3,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SLO","HUN",2,1,"6666",1,"6666",3,4,2,2,,4,5,3,3,1,3,4,2,2,4,2,1,4,2,5,3,3,2,2,2,4,0.0026529382,1408,20225
"ESS11e02",11,"2.0","20.11.2024",56052,"SK",1.095379,0.49404585,0.3159043,0.15607122,90,1,6666,5,6,6,1,3,3,3,2,7,8,8,5,6,2,3,1,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,2,2,1,2,2,2,2,1,,,,,,,,,,,,,,,,,,,2,,,,,1,0,8,1,10,7,1,2,1,5,1,5,2,1,2,4,4,4,0,0,0,7,3,0,3,2,2,3,3,10,10,1,1,6,66,7,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SLO","000",1,1,"6666",1,"6666",55,66,6,2,,4,4,1,3,2,4,1,3,3,4,3,3,3,2,4,3,3,3,3,3,4,0.0006932183,1395,20064
"ESS11e02",11,"2.0","20.11.2024",56053,"SK",0.91227025,1.4396346,0.3159043,0.45478675,50,3,6666,4,8,5,3,2,2,3,2,3,3,6,4,4,2,2,1,,,,,,,,,,,,,,,,,,,,,,7,,,,,,2,2,2,2,2,2,2,1,1,,,,,,,,,,,,,,,,,,,77,,,,,6,77,8,5,4,4,9,7,3,2,2,5,2,3,2,1,7,3,5,88,5,8,2,1,3,2,2,3,3,8,8,1,1,6,66,7,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HUN","000",1,1,"6666",1,"6666",4,6,4,1,,2,4,3,3,2,3,3,3,3,4,2,2,3,3,3,3,3,2,2,3,4,0.0008323594,1420,20366
"ESS11e02",11,"2.0","20.11.2024",56082,"SK",0.8580149,0.6868806,0.3159043,0.21698853,105,5,145,10,10,8,1,3,3,3,2,9,5,6,5,5,8,9,1,,,,,,,,,,,,,,,,,,,,,,7,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,66,,,,,6,8,8,8,5,10,9,8,2,1,4,4,0,2,2,3,2,3,4,9,5,8,6,2,3,2,2,3,3,10,8,1,2,6,66,10,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SLO","000",1,1,"6666",2,"9999",2,7,4,1,,2,2,2,2,2,2,2,2,2,2,2,2,3,1,6,2,2,3,2,2,5,0.00088499254,1416,20318
"ESS11e02",11,"2.0","20.11.2024",56093,"SK",1.8770171,0.8465855,0.3159043,0.26744,110,1,6666,3,4,1,2,1,1,1,1,0,0,5,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,66,,,,,6,88,5,0,0,5,88,2,2,8,8,4,88,1,2,2,2,2,88,88,88,5,6,1,3,2,3,3,3,10,4,1,1,6,66,8,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SLO","000",1,1,"6666",1,"6666",3,88,3,55,,4,5,2,4,2,3,2,2,2,3,3,3,3,1,6,2,5,2,2,2,3,0.0004045444,1397,20091
