"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","polintr","psppsgva","actrolga","psppipla","cptppola","trstprl","trstlgl","trstplc","trstplt","trstprt","trstep","trstun","vote","prtvtdat","prtvtebe","prtvtchr","prtvtccy","prtvtffi","prtvtffr","prtvgde1","prtvgde2","prtvtegr","prtvthhu","prtvteis","prtvteie","prtvteit","prtvclt1","prtvclt2","prtvclt3","prtvtinl","prtvtcno","prtvtfpl","prtvtept","prtvtbrs","prtvtesk","prtvtgsi","prtvtges","prtvtdse","prtvthch","prtvtdgb","contplt","donprty","badge","sgnptit","pbldmna","bctprd","pstplonl","volunfp","clsprty","prtcleat","prtclebe","prtclbhr","prtclccy","prtclgfi","prtclgfr","prtclgde","prtclegr","prtclihu","prtcleis","prtclfie","prtclfit","prtclclt","prtclhnl","prtclcno","prtcljpl","prtclgpt","prtclbrs","prtclesk","prtclgsi","prtcldse","prtclhch","prtcldgb","prtdgcl","lrscale","stflife","stfeco","stfgov","stfdem","stfedu","stfhlth","gincdif","freehms","hmsfmlsh","hmsacld","euftf","lrnobed","loylead","imsmetn","imdfetn","impcntr","imbgeco","imueclt","imwbcnt","happy","sclmeet","inprdsc","sclact","crmvct","aesfdrk","health","hlthhmp","atchctr","atcherp","rlgblg","rlgdnm","rlgblge","rlgdnme","rlgdgr","rlgatnd","pray","dscrgrp","dscrrce","dscrntn","dscrrlg","dscrlng","dscretn","dscrage","dscrgnd","dscrsex","dscrdsb","dscroth","dscrdk","dscrref","dscrnap","dscrna","ctzcntr","brncntr","cntbrthd","livecnta","lnghom1","lnghom2","feethngr","facntr","fbrncntc","mocntr","mbrncntc","ccnthum","ccrdprs","wrclmch","vteurmmb","vteubcmb","ipcrtiva","impricha","ipeqopta","ipshabta","impsafea","impdiffa","ipfrulea","ipudrsta","ipmodsta","ipgdtima","impfreea","iphlppla","ipsucesa","ipstrgva","ipadvnta","ipbhprpa","iprspota","iplylfra","impenva","imptrada","impfuna","prob","stratum","psu"
"ESS11e02",11,"2.0","20.11.2024",80172,"ES",0.8289992,0.75994796,2.2531533,1.7122792,3,1,1,1,4,3,8,6,2,1,6,5,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,2,2,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,2,8,9,8,2,3,2,0,3,3,5,2,7,2,5,3,3,3,8,3,8,8,6,2,3,2,2,3,3,6,4,2,66,1,1,3,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",3,6,2,1,,2,5,1,5,2,4,3,2,2,5,3,2,5,5,5,2,5,3,2,2,5,0.00013927238,297,4222
"ESS11e02",11,"2.0","20.11.2024",80183,"ES",1.6396852,2.1662376,2.2531533,4.880865,3,3,1,2,2,6,5,7,1,1,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,2,2,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,2,2,8,8,7,8,4,4,3,2,5,2,6,3,4,3,3,3,7,7,7,9,6,3,2,2,1,2,3,7,5,1,1,6,66,6,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,"CU",2019,"SPA","000",2,2,"CU",2,"CU",3,6,3,1,,2,5,3,3,2,2,2,3,3,2,2,2,2,3,5,2,3,2,2,2,4,0.00007041394,285,4163
"ESS11e02",11,"2.0","20.11.2024",80199,"ES",0.7958557,0.75478446,2.2531533,1.7006451,3,3,2,2,2,7,1,7,2,1,5,8,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,2,2,2,2,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,2,3,6,1,4,4,2,1,2,1,5,1,6,2,4,2,2,3,7,8,7,7,4,2,3,2,3,3,1,10,8,1,1,6,66,3,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",4,10,5,1,,2,3,2,5,3,3,6,3,1,2,2,2,5,2,4,3,5,2,1,3,3,0.00014507241,318,4400
"ESS11e02",11,"2.0","20.11.2024",80207,"ES",0.9195803,1.0819687,2.2531533,2.4378412,2,3,1,1,1,6,6,3,3,3,6,7,1,,,,,,,,,,,,,,,,,,,,,,,,6,,,,2,2,2,1,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,3,4,8,5,4,5,6,7,5,1,5,1,8,2,4,2,2,2,7,4,4,7,6,3,4,1,4,2,3,5,8,1,1,6,66,2,4,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",3,7,4,1,,2,5,4,3,2,2,5,2,1,3,1,1,3,1,3,2,4,1,1,4,4,0.00012555369,303,4284
"ESS11e02",11,"2.0","20.11.2024",80211,"ES",1.0798284,1.1078888,2.2531533,2.4962432,2,1,1,1,1,4,7,10,1,0,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,2,2,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,2,5,5,0,3,0,5,5,2,3,4,4,10,1,2,2,3,1,8,5,5,8,7,4,1,2,1,3,3,10,8,1,1,6,66,7,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",4,7,3,1,,1,3,1,6,1,6,1,1,1,5,2,1,6,1,6,2,6,1,1,1,2,0.00010692133,280,4053
"ESS11e02",11,"2.0","20.11.2024",80322,"ES",0.8709648,0.8244475,2.2531533,1.8576066,2,1,2,2,2,5,8,8,4,6,7,4,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,2,2,2,2,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,1,8,8,4,2,3,5,7,4,2,5,4,2,1,4,2,4,3,6,4,6,8,7,0,2,2,3,2,3,9,8,1,1,6,66,6,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",2,1,"6666",1,"6666",1,6,1,1,,3,6,1,4,1,5,2,2,1,5,2,1,5,1,5,1,88,2,3,1,5,0.00013256182,289,4177
"ESS11e02",11,"2.0","20.11.2024",80347,"ES",0.924328,0.90732753,2.2531533,2.044348,1,3,3,4,3,10,3,6,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,1,1,1,1,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,1,3,8,8,8,8,5,9,1,1,5,2,10,4,5,7,7,7,77,7,77,8,7,2,3,2,1,1,3,8,6,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",5,7,3,1,,2,5,2,2,1,4,5,3,2,1,3,3,3,3,5,2,3,3,2,5,1,0.0001249088,291,4189
"ESS11e02",11,"2.0","20.11.2024",80371,"ES",0.8289992,0.6840493,2.2531533,1.5412679,2,2,2,2,4,8,5,8,6,6,8,7,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,1,2,2,1,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,2,3,10,6,6,8,6,4,2,1,5,1,9,4,4,2,2,2,7,7,7,9,7,4,4,2,1,3,3,8,6,2,66,1,1,1,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",4,7,4,1,,3,5,1,4,3,4,6,1,1,1,1,1,4,3,3,5,5,2,1,5,2,0.00013927238,297,4220
"ESS11e02",11,"2.0","20.11.2024",80382,"ES",0.8794337,0.7505253,2.2531533,1.6910485,2,2,2,2,2,7,7,8,6,5,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,2,2,2,1,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,2,2,8,6,7,8,7,7,1,1,4,1,9,2,1,1,1,1,9,10,9,9,5,4,3,2,2,2,3,9,7,1,1,6,66,6,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",3,9,3,1,,1,5,2,5,1,5,2,1,1,2,5,1,5,1,6,2,5,1,1,1,1,0.00013128528,293,4195
"ESS11e02",11,"2.0","20.11.2024",80383,"ES",0.8834708,0.52902764,2.2531533,1.1919804,3,1,1,1,1,6,10,10,0,0,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,10,,,,1,1,2,2,2,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,2,6,10,6,5,5,8,8,4,2,4,2,8,2,2,3,3,3,5,5,5,6,6,1,2,2,3,3,3,5,5,1,1,6,66,5,5,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,"6666",6666,"SPA","000",2,1,"6666",1,"6666",3,0,2,1,,4,3,2,3,2,5,1,4,2,3,1,3,2,1,5,1,1,2,3,2,6,0.00013068535,286,4171
"ESS11e02",11,"2.0","20.11.2024",80416,"ES",1.0005656,0.95517904,2.2531533,2.1521647,3,2,2,2,2,3,6,7,4,3,3,6,1,,,,,,,,,,,,,,,,,,,,,,,,77,,,,2,2,2,1,2,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,6,3,8,5,4,5,5,6,2,1,5,1,7,2,3,3,3,3,5,5,5,9,4,2,3,2,1,2,3,7,6,1,1,6,66,3,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",4,5,3,1,,2,3,2,3,2,4,5,3,3,2,3,2,3,3,4,4,3,3,3,3,2,0.00011539143,312,4365
"ESS11e02",11,"2.0","20.11.2024",80423,"ES",1.5364476,1.6728458,2.2531533,3.7691782,3,3,2,2,2,6,8,8,6,5,7,4,1,,,,,,,,,,,,,,,,,,,,,,,,77,,,,2,2,2,2,2,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,6,5,8,3,4,4,4,3,2,2,4,2,6,3,4,1,1,1,3,6,5,8,5,1,3,2,2,2,3,5,5,1,1,6,66,3,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","GLG",1,1,"6666",1,"6666",4,6,3,1,,3,5,2,3,3,3,5,2,2,2,2,2,3,3,2,3,5,3,3,5,3,0.00007514522,314,4380
"ESS11e02",11,"2.0","20.11.2024",80426,"ES",0.99445796,1.1555357,2.2531533,2.603599,3,2,2,2,1,3,3,6,2,1,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,66,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,6,9,3,2,2,3,3,4,2,4,1,4,4,3,3,1,2,1,7,8,8,4,6,3,3,2,1,1,3,6,4,1,6,6,66,8,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,"MA",2007,"CAT","ARA",2,2,"MA",2,"MA",2,2,2,1,,2,3,2,2,3,3,3,3,3,3,2,1,2,2,4,2,2,1,4,1,2,0.00011610013,301,4256
"ESS11e02",11,"2.0","20.11.2024",80428,"ES",1.0012964,0.9555823,2.2531533,2.1530733,2,1,4,1,5,5,2,7,2,4,9,7,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,1,2,1,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,1,0,4,3,5,4,3,3,1,1,5,1,9,5,4,1,1,1,5,5,5,3,5,4,4,2,2,3,3,5,5,2,66,1,1,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",3,10,4,1,,1,6,1,2,1,1,6,1,1,2,1,1,2,1,2,1,1,1,2,4,2,0.000115307215,319,4456
"ESS11e02",11,"2.0","20.11.2024",80459,"ES",0.777139,0.64746904,2.2531533,1.4588469,2,2,2,3,3,1,6,8,1,1,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,3,,,,1,1,2,1,2,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,2,9,8,3,0,3,1,7,4,2,5,5,1,1,3,4,4,4,6,3,1,8,7,4,4,1,1,1,3,10,5,1,1,6,66,7,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",2,1,"6666",1,"6666",3,5,3,2,,3,5,1,4,2,2,2,1,2,3,1,2,4,1,3,2,5,1,1,3,3,0.00014856634,311,4356
"ESS11e02",11,"2.0","20.11.2024",80515,"ES",1.0012964,1.0549885,2.2531533,2.3770509,1,4,4,3,2,6,9,9,2,2,6,7,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,1,2,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,3,4,7,3,5,1,4,8,2,1,5,2,5,2,3,2,2,2,5,6,8,8,6,4,3,1,2,2,3,9,8,2,66,1,1,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",3,8,4,1,,3,3,4,3,2,4,4,3,3,4,2,3,2,3,3,3,2,3,3,6,3,0.000115307215,319,4416
"ESS11e02",11,"2.0","20.11.2024",80538,"ES",0.9166024,0.94433975,2.2531533,2.1277423,4,8,1,1,2,8,10,10,8,8,9,9,2,,,,,,,,,,,,,,,,,,,,,,,,66,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,6,88,10,10,10,10,10,10,8,5,1,5,8,2,2,1,1,1,9,9,9,10,7,3,3,2,1,2,3,10,9,1,6,6,66,10,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,"MA",2016,"SPA","ARA",8,2,"MA",2,"MA",1,2,1,1,,88,88,1,4,2,3,3,3,3,2,2,3,5,3,3,3,2,1,5,1,3,0.00012596158,310,4110
"ESS11e02",11,"2.0","20.11.2024",80567,"ES",0.8597714,0.7094409,2.2531533,1.598479,4,1,1,1,1,1,8,9,1,1,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,66,,,,2,2,2,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,3,5,4,4,3,5,8,8,2,2,4,2,7,2,3,2,2,2,5,6,6,8,6,3,2,2,2,5,1,9,7,1,1,6,66,10,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",4,8,3,1,,3,5,2,3,1,3,5,2,2,3,2,1,3,2,5,1,1,1,1,1,2,0.00013428766,298,4224
"ESS11e02",11,"2.0","20.11.2024",80575,"ES",0.924328,0.76270986,2.2531533,1.7185022,4,3,1,1,1,4,5,8,0,0,4,6,2,,,,,,,,,,,,,,,,,,,,,,,,66,,,,2,2,1,2,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,6,0,7,7,0,4,6,2,4,1,5,1,5,2,2,1,3,2,6,5,7,6,4,3,3,2,1,3,3,10,1,1,1,6,66,2,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",3,6,4,1,,3,6,1,6,2,1,1,1,1,2,1,1,4,1,3,1,3,1,1,4,3,0.0001249088,291,4188
"ESS11e02",11,"2.0","20.11.2024",80620,"ES",1.0012964,1.3018003,2.2531533,2.9331555,3,2,2,2,3,4,6,5,3,2,5,3,1,,,,,,,,,,,,,,,,,,,,,,,,4,,,,2,2,2,2,2,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,6,4,8,5,3,4,2,2,2,2,5,1,7,4,4,1,1,1,4,8,5,8,5,3,4,2,2,2,3,5,5,2,66,1,1,2,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",5,6,4,1,,2,5,2,5,3,6,6,2,2,2,2,2,5,5,5,5,5,2,2,5,5,0.000115307215,319,4427
"ESS11e02",11,"2.0","20.11.2024",80656,"ES",1.0234654,1.1966894,2.2531533,2.6963246,1,2,2,2,3,4,5,6,5,8,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,4,,,,2,1,1,1,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,1,3,7,4,3,4,7,6,2,1,5,1,7,3,5,1,1,1,6,5,5,7,7,4,3,2,2,2,3,7,7,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"CAT","000",1,1,"6666",1,"6666",3,8,3,1,,2,5,2,5,1,4,2,2,1,5,2,1,5,1,5,2,6,2,1,5,5,0.00011280958,305,4315
"ESS11e02",11,"2.0","20.11.2024",80669,"ES",2.3630176,3.1218534,2.2531533,7.034014,2,3,2,3,2,8,7,10,4,5,10,10,1,,,,,,,,,,,,,,,,,,,,,,,,4,,,,2,1,2,1,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,2,0,10,8,7,6,8,8,1,1,5,1,6,5,5,1,1,1,8,7,7,10,6,2,3,2,1,1,3,4,3,2,66,1,1,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",2,1,"6666",1,"6666",4,7,4,33,,1,4,1,2,2,5,3,1,1,2,1,1,4,2,3,3,2,1,1,4,3,0.000048859856,284,4156
"ESS11e02",11,"2.0","20.11.2024",80685,"ES",1.0798284,1.1365137,2.2531533,2.5607395,4,3,2,2,2,10,10,10,8,8,8,8,2,,,,,,,,,,,,,,,,,,,,,,,,66,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,6,2,10,5,9,8,5,5,2,2,2,2,5,1,3,1,1,1,10,10,10,9,3,1,2,2,3,3,3,10,9,1,3,6,66,6,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,"RO",2006,"SPA","000",1,2,"RO",2,"RO",5,7,3,1,,3,3,4,3,2,4,4,3,3,3,3,4,3,3,3,4,3,4,3,3,3,0.00010692133,280,4050
"ESS11e02",11,"2.0","20.11.2024",80712,"ES",1.0234654,1.2482085,2.2531533,2.812405,3,1,1,1,1,3,9,9,3,3,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,2,2,2,2,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,6,7,6,5,4,7,6,7,2,1,5,1,10,3,4,2,2,2,7,8,8,7,6,4,3,2,2,2,3,9,7,1,1,6,66,6,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",3,7,3,1,,2,3,2,3,2,2,2,2,3,2,2,2,2,2,3,3,2,2,3,3,2,0.00011280958,305,4319
"ESS11e02",11,"2.0","20.11.2024",80716,"ES",0.8972351,0.7722275,2.2531533,1.739947,2,3,2,3,3,5,7,8,4,5,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,2,2,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,2,3,7,5,6,6,7,8,2,1,5,2,3,4,4,2,2,2,6,6,6,7,6,2,3,2,2,1,3,8,6,2,66,1,1,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",2,1,"6666",1,"6666",4,7,4,1,,6,6,3,5,3,2,88,2,1,3,1,3,4,3,2,5,3,1,2,5,3,0.00012868053,308,4352
"ESS11e02",11,"2.0","20.11.2024",80732,"ES",0.8669123,0.49299467,2.2531533,1.1107925,1,5,1,4,1,6,0,8,8,7,9,2,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,1,1,1,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,2,0,10,5,6,9,2,0,4,1,5,2,6,4,4,1,1,1,5,10,7,10,7,5,5,2,3,3,3,7,5,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","GLG",1,1,"6666",1,"6666",3,10,5,1,,1,6,1,4,2,5,1,1,1,1,2,2,5,2,5,3,6,1,1,1,1,0.00013318151,313,4369
"ESS11e02",11,"2.0","20.11.2024",80749,"ES",1.0012964,0.98215556,2.2531533,2.212947,1,2,2,2,3,4,4,7,3,2,5,4,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,2,2,1,2,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,2,3,8,5,5,5,4,5,2,1,5,1,5,2,4,2,2,2,7,8,7,8,6,3,3,2,1,2,3,8,9,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",4,2,4,1,,2,6,1,6,2,6,2,2,2,2,2,2,5,5,6,2,5,2,2,3,4,0.000115307215,319,4426
"ESS11e02",11,"2.0","20.11.2024",80798,"ES",0.9896965,0.69238245,2.2531533,1.5600438,2,3,1,1,1,4,6,9,5,4,88,6,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,2,2,2,2,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,2,6,7,3,2,1,4,4,2,2,5,2,8,1,3,1,1,1,9,9,6,7,2,3,1,2,4,3,3,10,9,1,1,6,66,5,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",55,66,6,1,,1,6,1,1,1,2,2,1,2,2,1,2,2,2,3,2,4,2,1,2,4,0.00011665869,333,4136
"ESS11e02",11,"2.0","20.11.2024",80853,"ES",1.1410136,1.342505,2.2531533,3.0248694,2,3,1,2,2,3,4,5,4,3,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,5,,,,2,2,2,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,3,1,9,3,3,3,5,5,1,1,5,1,10,2,2,2,2,2,5,8,6,9,5,3,2,2,3,2,3,0,2,1,1,6,66,5,7,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,"6666",6666,"CAT","000",1,1,"6666",1,"6666",4,7,4,1,,2,2,2,2,1,2,2,2,2,2,2,1,3,3,3,2,3,2,2,2,2,0.000101187834,302,4264
"ESS11e02",11,"2.0","20.11.2024",80861,"ES",1.0005656,0.9471265,2.2531533,2.1340213,1,2,1,2,3,0,8,9,0,2,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,88,,,,2,2,2,2,2,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,6,5,5,2,0,2,0,5,3,1,5,1,10,1,5,2,2,2,9,5,5,8,7,3,2,2,2,4,2,10,8,2,66,1,1,0,7,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",1,8,3,1,,5,5,1,4,1,5,1,2,3,6,1,1,4,4,5,1,3,1,2,2,5,0.00011539143,312,4360
"ESS11e02",11,"2.0","20.11.2024",80879,"ES",0.970378,1.0563061,2.2531533,2.3800197,1,5,3,4,4,8,8,8,7,7,8,5,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,2,1,2,1,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,2,4,8,6,6,8,7,6,1,1,5,1,8,1,2,1,1,1,10,10,9,8,7,3,3,2,2,2,3,9,9,1,1,6,66,6,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",3,8,4,1,,3,3,3,3,3,4,4,3,3,3,4,4,4,3,4,4,4,4,4,4,4,0.00011898115,288,4067
"ESS11e02",11,"2.0","20.11.2024",80931,"ES",1.005283,0.98434514,2.2531533,2.2178805,2,2,1,1,1,10,10,10,10,10,10,10,3,,,,,,,,,,,,,,,,,,,,,,,,66,,,,2,2,2,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,2,5,10,8,8,10,10,8,2,1,5,1,10,2,2,2,2,2,10,10,10,10,6,3,3,2,2,3,3,10,10,1,1,6,66,8,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,"CO",2012,"SPA","000",1,2,"CO",2,"CO",3,10,4,1,,1,5,1,1,1,1,5,1,1,3,1,1,2,1,2,1,1,1,1,1,1,0.00011484995,307,4345
"ESS11e02",11,"2.0","20.11.2024",80957,"ES",0.9602946,1.3855345,2.2531533,3.1218216,1,3,4,2,3,6,10,10,7,10,7,6,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,2,2,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,2,8,7,5,1,5,7,6,2,5,5,5,8,2,2,1,1,1,9,8,8,8,6,4,2,1,1,1,3,10,8,1,1,6,66,7,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",5,6,3,1,,5,5,2,2,2,5,2,1,2,5,1,2,3,1,6,2,5,2,2,1,6,0.00012023049,323,4473
"ESS11e02",11,"2.0","20.11.2024",81000,"ES",1.2218205,1.2999357,2.2531533,2.9289544,3,8,1,8,2,4,8,8,3,3,88,88,1,,,,,,,,,,,,,,,,,,,,,,,,77,,,,2,2,2,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,6,6,8,4,0,5,4,8,3,1,5,1,88,2,5,2,2,2,3,1,5,8,6,2,2,1,1,5,3,5,5,2,66,1,1,3,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",5,6,4,1,,3,2,2,2,2,2,3,3,2,2,2,2,3,3,5,3,5,2,2,5,2,0.00009449563,329,4494
"ESS11e02",11,"2.0","20.11.2024",81053,"ES",1.0346621,1.179311,2.2531533,2.6571684,1,1,1,1,3,0,0,5,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,6,,,,2,2,1,2,1,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,3,4,7,2,2,1,2,2,4,1,5,1,9,2,4,1,1,1,8,9,8,10,5,3,4,2,1,2,3,0,0,2,66,2,66,0,7,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"6666",6666,"CAT","000",1,2,"FR",1,"6666",3,3,4,1,,3,5,1,5,2,4,5,1,3,1,1,2,5,5,4,5,4,2,1,4,1,0.00011158879,300,4229
"ESS11e02",11,"2.0","20.11.2024",81080,"ES",1.6396852,1.7042321,2.2531533,3.8398962,2,4,3,4,4,7,8,8,8,7,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,2,2,2,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,2,0,7,7,7,7,6,6,1,1,5,1,8,2,3,1,1,1,5,8,7,7,6,4,4,2,2,1,3,5,5,2,66,1,1,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",2,1,"6666",1,"6666",3,8,4,1,,1,3,1,3,1,1,2,1,1,2,1,1,2,2,1,2,2,1,2,4,2,0.00007041394,285,4163
"ESS11e02",11,"2.0","20.11.2024",81091,"ES",0.924328,0.76270986,2.2531533,1.7185022,3,8,1,8,1,88,88,9,88,88,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,77,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,6,4,5,2,10,88,88,10,2,1,5,1,5,1,3,2,8,8,10,88,88,5,7,2,1,1,2,4,1,6,5,1,1,6,66,5,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",4,88,3,1,,1,6,1,6,1,6,88,1,1,6,1,1,88,1,6,1,1,1,1,2,6,0.0001249088,291,4188
